symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
ADCT,230.0,,,2.8499999046325684,,0.7768,76.0,0.9955,89.0,5.2446,100.0,,,,,1.0026,85.0,0.9129,92.0,5.2446,100.0,,,,,20260116.0,35.0,245.0
ADEA,127.0,,,14.020000457763672,,0.5656,,0.3852,,0.4881,,,,,,0.4927,,0.3774,,0.3755,,,,,,20251219.0,35.0,217.0
ADI,126.0,,,234.97999572753903,,0.3387,72.0,0.19,28.0,0.2428,32.0,0.2382,28.0,0.2336,26.0,0.4822,91.0,0.3651,89.0,0.2876,60.0,0.3199,68.0,0.3521,76.0,20270617.0,7.0,762.0
ADM,141.0,,,52.93000030517578,,0.3821,87.0,0.3068,87.0,0.2175,34.0,0.2176,32.0,0.2177,30.0,0.3114,75.0,0.2711,82.0,0.2024,21.0,0.2615,48.0,0.3206,74.0,20270115.0,7.0,609.0
ADMA,114.0,,,17.850000381469727,,0.4451,40.0,0.4613,34.0,0.4449,2.0,0.4464,1.0,0.4479,1.0,0.5833,37.0,0.5791,37.0,0.5934,15.0,0.5824,11.0,0.5714,10.0,20270115.0,35.0,609.0
ADNT,148.0,,,19.40999984741211,,0.3577,38.0,0.2832,23.0,0.37,28.0,0.4308,36.0,0.4917,49.0,0.5699,61.0,0.4936,70.0,0.4705,46.0,0.5,49.0,0.5294,56.0,20260116.0,35.0,245.0
ADP,147.0,,,311.3999938964844,,0.0938,13.0,0.1204,22.0,0.1638,35.0,0.1604,30.0,0.157,24.0,0.2102,63.0,0.2041,71.0,0.1814,31.0,0.2133,47.0,0.2452,60.0,20270115.0,7.0,609.0
ADPT,134.0,,,10.649999618530272,,0.2667,5.0,0.4512,15.0,0.7323,36.0,0.7429,36.0,0.7535,38.0,0.8038,66.0,0.7842,83.0,0.934,81.0,0.8296,73.0,0.7253,49.0,20260116.0,35.0,245.0
ADSE,,,,13.100000381469728,,0.5796,,0.7759,,,,,,1.4012,,0.5916,,0.7025,,,,,,1.2712,,20251121.0,35.0,189.0
ADSK,118.0,,,304.19000244140625,,0.2443,37.0,0.1746,9.0,0.2183,3.0,0.2288,5.0,0.2393,9.0,0.2852,23.0,0.258,33.0,0.3062,4.0,0.315,5.0,0.3238,8.0,20270617.0,7.0,762.0
ADT,118.0,,,8.390000343322754,,0.2274,28.0,0.1901,11.0,0.3309,32.0,0.3233,28.0,0.3156,27.0,0.3008,27.0,0.2784,35.0,0.3075,31.0,0.3778,43.0,0.448,55.0,20251121.0,35.0,189.0
ADTN,230.0,,,8.680000305175781,,0.5447,84.0,0.4354,78.0,0.5391,82.0,0.5176,78.0,0.4962,73.0,0.5586,87.0,0.5262,96.0,0.5258,92.0,0.5427,93.0,0.5596,93.0,20251121.0,35.0,189.0
ADUR,,,,10.65999984741211,,0.9985,,0.881,,1.3824,,1.3783,,1.3742,,0.8497,,0.7982,,1.0792,,1.1806,,1.2819,,,,
ADUS,121.0,,,114.0500030517578,,0.1728,13.0,0.2505,28.0,0.2499,7.0,0.2593,7.0,0.2687,8.0,0.3215,36.0,0.3077,19.0,0.3005,13.0,0.3,12.0,0.2994,13.0,20260116.0,35.0,245.0
ADV,110.0,,,1.4950000047683716,,0.8431,90.0,0.8615,92.0,,,,,,,0.9126,100.0,0.8486,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,233.0,,,2.5399999618530273,,1.0049,88.0,0.9556,86.0,5.0161,100.0,,,,,0.9407,76.0,0.9771,90.0,5.0161,100.0,,,,,20251219.0,35.0,217.0
AEE,132.0,,,96.37000274658205,,0.1512,49.0,0.1513,49.0,0.1608,34.0,0.1531,18.0,0.1454,11.0,0.202,71.0,0.2001,78.0,0.152,32.0,0.1747,36.0,0.1974,46.0,20260116.0,35.0,245.0
AEG,867.0,,,6.900000095367432,,0.3788,70.0,0.1197,19.0,0.2299,14.0,,,,,0.3421,61.0,0.2095,67.0,0.2299,18.0,,,,,20260116.0,35.0,245.0
AEHR,163.0,,,11.970000267028809,,0.6725,,0.5403,,0.9161,,0.973,,1.0299,,0.9386,,0.7271,,0.76,,0.7979,,0.8359,,20270115.0,35.0,609.0
AEIS,133.0,,,132.50999450683594,,0.3434,41.0,0.2879,26.0,0.3884,31.0,0.3792,26.0,0.3699,24.0,0.579,79.0,0.4422,65.0,0.3994,35.0,0.4018,35.0,0.4043,36.0,20260116.0,35.0,245.0
AEM,132.0,,,120.48999786376952,,0.205,11.0,0.2212,15.0,0.322,25.0,0.3145,21.0,0.307,17.0,0.3691,39.0,0.2934,35.0,0.365,33.0,0.362,30.0,0.3589,25.0,20270617.0,7.0,762.0
AEO,105.0,,,9.779999732971191,,0.606,86.0,0.3775,65.0,0.469,67.0,0.4598,64.0,0.4505,62.0,0.6025,92.0,0.4991,88.0,0.552,93.0,0.5412,89.0,0.5303,83.0,20270115.0,7.0,609.0
AEP,132.0,,,103.27999877929688,,0.1264,32.0,0.1308,28.0,0.1847,61.0,0.2086,72.0,0.2326,77.0,0.2099,74.0,0.1994,73.0,0.1287,18.0,0.1945,49.0,0.2602,73.0,20270115.0,35.0,609.0
AER,119.0,,,116.01000213623048,,0.0788,4.0,0.122,4.0,0.1943,6.0,0.2302,18.0,0.2662,30.0,0.2891,41.0,0.261,42.0,0.2491,16.0,0.2566,17.0,0.2642,20.0,20270115.0,35.0,609.0
AES,117.0,,,10.470000267028809,,0.5651,89.0,0.4651,88.0,0.5096,88.0,0.5147,87.0,0.5198,88.0,0.5098,88.0,0.4171,88.0,0.3447,66.0,0.4224,80.0,0.5001,88.0,20270115.0,7.0,609.0
AESI,121.0,,,13.5600004196167,,0.3395,,0.337,,0.4727,,0.4653,,0.4579,,0.5692,,0.4887,,0.3906,,0.4661,,0.5416,,20260116.0,35.0,245.0
AETH,,,,35.54890060424805,,0.6566,,0.1383,,0.7712,,0.7889,,0.8065,,0.4432,,0.1558,,0.7047,,0.7051,,0.7056,,20251219.0,35.0,217.0
AEVA,98.0,,,29.969999313354492,,1.1916,90.0,1.1495,94.0,1.2277,,1.2448,,1.262,,1.1247,100.0,0.9931,93.0,1.0531,,1.0962,,1.1393,,20270115.0,35.0,609.0
AEYE,105.0,,,11.960000038146973,,0.6206,,0.5023,,0.9473,,0.9144,,0.8814,,0.7478,,0.747,,0.7792,,0.8076,,0.8361,,20251219.0,35.0,217.0
AFCG,104.0,,,4.760000228881836,,1.4582,,0.7841,,,,,,,,0.6412,,0.511,,,,,,,,20260116.0,35.0,245.0
AFG,141.0,,,126.12999725341795,,0.1598,46.0,0.1619,52.0,0.1616,18.0,0.1864,31.0,0.2112,46.0,0.2691,75.0,0.2208,71.0,0.2431,67.0,0.267,74.0,0.2908,83.0,20251219.0,35.0,217.0
AFK,,,,19.75,,0.1548,,0.1923,,0.2155,,0.303,,0.3906,,0.2433,,0.2335,,0.2155,,0.303,,0.3906,,20251219.0,35.0,217.0
AFL,140.0,,,104.16000366210938,,0.1272,28.0,0.1697,49.0,0.2229,60.0,0.2078,52.0,0.1928,41.0,0.2468,68.0,0.22,69.0,0.1767,28.0,0.2144,46.0,0.2522,54.0,20270115.0,7.0,609.0
AFMDQ,,,,0.0786999985575676,,2.3141,,2.7098,,,,,,,,0.0,,0.0,,,,,,,,,,
AFRM,139.0,,,65.66000366210938,,0.4684,12.0,0.3555,1.0,0.533,1.0,0.5314,1.0,0.5298,1.0,0.8606,41.0,0.6656,32.0,0.6646,12.0,0.6704,15.0,0.6761,17.0,20270115.0,7.0,609.0
AFYA,104.0,,,17.65999984741211,,0.4352,61.0,0.3692,35.0,,,,,,,0.3392,16.0,0.3098,13.0,,,,,,,20251219.0,35.0,217.0
AG,125.0,,,8.0600004196167,,0.3402,17.0,0.4068,38.0,0.5006,34.0,0.4992,34.0,0.4979,34.0,0.669,70.0,0.5459,72.0,0.5688,36.0,0.5436,18.0,0.5185,9.0,20270115.0,7.0,609.0
AGCO,139.0,,,102.13999938964844,,0.2304,37.0,0.2753,60.0,0.2924,46.0,0.3026,48.0,0.3127,51.0,0.4625,90.0,0.3745,89.0,0.3438,67.0,0.3561,67.0,0.3684,64.0,20251121.0,35.0,189.0
AGEN,106.0,,,5.0,,1.0123,87.0,0.8181,77.0,1.2871,88.0,1.275,90.0,1.263,90.0,1.1317,90.0,1.0816,94.0,1.0998,79.0,1.1486,81.0,1.1973,85.0,20251121.0,35.0,189.0
AGG,,,,98.81999969482422,,0.0432,65.0,0.0367,75.0,,,,,0.0718,76.0,0.0542,78.0,0.0429,81.0,,,,,0.0925,84.0,20251219.0,35.0,217.0
AGGY,,,,43.58000183105469,,0.0477,,0.0367,,,,,,,,0.0629,,0.0448,,,,,,,,20260116.0,35.0,245.0
AGI,126.0,,,25.850000381469727,,0.2444,12.0,0.2463,8.0,0.3655,15.0,0.3638,14.0,0.3622,13.0,0.4191,35.0,0.3323,27.0,0.3661,8.0,0.365,3.0,0.364,4.0,20270115.0,35.0,609.0
AGIO,132.0,,,33.41999816894531,,0.4591,49.0,0.4454,45.0,0.546,36.0,0.5566,38.0,0.5672,43.0,0.4411,20.0,0.4846,44.0,0.6257,64.0,0.6123,60.0,0.599,57.0,20251219.0,35.0,217.0
AGIX,,,,30.940000534057617,,0.2328,13.0,0.1416,100.0,0.2465,,0.2898,,0.3332,,0.3697,23.0,0.251,100.0,0.2465,,0.2898,,0.3332,,,,
AGL,120.0,,,2.2100000381469727,,0.4802,64.0,0.4879,63.0,1.3646,100.0,1.1124,97.0,0.8603,85.0,1.0024,94.0,0.9384,100.0,0.8736,93.0,0.8586,91.0,0.8435,91.0,20270115.0,35.0,609.0
AGM,124.0,,,195.67999267578125,,0.3563,65.0,0.2395,35.0,0.2335,8.0,0.2302,3.0,0.227,3.0,0.2964,32.0,0.2702,34.0,0.2306,3.0,0.2577,4.0,0.2848,12.0,20251121.0,35.0,189.0
AGNC,149.0,,,9.3100004196167,,0.1537,46.0,0.1567,52.0,0.1189,18.0,0.1816,47.0,0.2443,65.0,0.2531,70.0,0.2483,74.0,0.2158,57.0,0.2684,64.0,0.321,57.0,20270115.0,7.0,609.0
AGNG,,,,31.81999969482422,,0.1907,,0.0811,,0.0954,,,,,,0.1851,,0.1523,,0.0984,,,,,,20260116.0,35.0,245.0
AGO,118.0,,,86.91999816894531,,0.1674,26.0,0.1706,25.0,0.2352,28.0,0.274,41.0,0.3129,50.0,0.2634,45.0,0.2257,40.0,0.2524,30.0,0.2567,26.0,0.261,23.0,20260116.0,35.0,245.0
AGQ,,,,47.119998931884766,,0.4353,43.0,0.2331,20.0,0.4173,23.0,0.4987,41.0,0.5801,61.0,0.5898,60.0,0.3318,42.0,0.5096,33.0,0.5396,34.0,0.5695,35.0,20270115.0,7.0,609.0
AGRO,104.0,,,9.25,,0.2285,31.0,0.2023,10.0,0.2911,4.0,,,,,0.3849,70.0,0.2956,34.0,0.2911,4.0,,,,,20251219.0,35.0,217.0
AGS,111.0,,,12.399999618530272,,0.0101,1.0,0.0215,1.0,,,,,,,0.0552,6.0,0.0604,5.0,,,,,,,20260116.0,35.0,245.0
AGX,202.0,,,214.6300048828125,,0.3846,76.0,0.4403,89.0,0.5722,87.0,0.565,86.0,0.5578,84.0,0.7555,100.0,0.6305,100.0,0.6529,99.0,0.6464,99.0,0.6399,98.0,20260116.0,35.0,245.0
AGYS,155.0,,,115.16999816894533,,0.3079,40.0,0.24,12.0,0.3151,12.0,0.3319,16.0,0.3487,24.0,0.5972,81.0,0.4361,55.0,0.4871,71.0,0.4852,70.0,0.4834,69.0,20260116.0,35.0,245.0
AGZ,,,,109.43499755859376,,0.0227,,0.0218,,,,,,,,0.0332,,0.0315,,,,,,,,20251121.0,35.0,189.0
AHCO,120.0,,,8.760000228881836,,0.4007,43.0,0.3857,26.0,0.5164,26.0,0.4906,16.0,0.4649,14.0,0.5586,26.0,0.4772,30.0,0.3884,1.0,0.4226,2.0,0.4569,7.0,20270115.0,35.0,609.0
AHH,126.0,,,7.079999923706055,,0.2957,77.0,0.2401,66.0,0.3423,62.0,,,,,0.3442,90.0,0.3122,88.0,0.3423,71.0,,,,,20251121.0,35.0,189.0
