symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
AAXJ,,,92.51,0.0717,6.0,0.107,70.0,0.1706,49.0,0.1887,60.0,0.2068,69.0,0.145,17.0,0.0979,46.0,0.1546,27.0,0.184,37.0,0.2133,52.0,20251219.0,35.0,217.0,0.975092739798622
AB,64.0,2026-02-04,41.69,0.1564,18.0,0.1834,18.0,0.1504,4.0,0.1894,5.0,0.2284,15.0,0.1777,4.0,0.1794,1.0,0.1288,4.0,0.2356,22.0,0.3424,60.0,20260116.0,35.0,245.0,1.2439281942977825
ABAT,72.0,2026-02-12,3.67,0.9691,79.0,0.7435,64.0,1.3334,,1.2565,,1.1796,,1.5489,92.0,1.2527,93.0,1.4591,,1.4238,,1.3885,,20251219.0,35.0,217.0,1.1331476323119778
ABBV,58.0,2026-01-29,224.37,0.3039,80.0,0.2429,74.0,0.2417,65.0,0.2384,59.0,0.235,54.0,0.2316,42.0,0.211,46.0,0.277,91.0,0.2762,73.0,0.2753,30.0,20270115.0,7.0,609.0,1.1585570469798658
ABCB,57.0,2026-01-28,75.52,0.2572,54.0,0.2272,33.0,0.3189,52.0,0.2942,37.0,0.2694,24.0,0.256,36.0,0.231,11.0,0.2776,40.0,0.2818,36.0,0.286,36.0,20260116.0,35.0,245.0,0.9578518014955812
ABCL,85.0,2026-02-25,3.46,0.5477,46.0,0.4791,25.0,1.2123,95.0,1.0336,93.0,0.855,75.0,0.8212,94.0,0.7769,93.0,1.7219,98.0,1.7382,100.0,1.7546,100.0,20260116.0,35.0,245.0,1.6816950464396283
ABEO,106.0,2026-03-18,4.55,0.8237,71.0,0.5836,28.0,0.8436,31.0,1.0618,50.0,1.2801,70.0,0.5528,8.0,0.5111,5.0,2.1667,94.0,1.556,86.0,0.9454,44.0,20251219.0,35.0,217.0,1.4654360519871914
ABEV,,,2.58,0.1402,7.0,0.1917,23.0,0.2215,8.0,0.4134,70.0,0.6054,94.0,0.248,20.0,0.2073,21.0,0.2215,15.0,0.4134,65.0,0.6054,88.0,20270115.0,35.0,609.0,1.0
ABFL,,,71.82,0.1144,,0.1047,,0.117,,0.1406,,0.1643,,0.1409,,0.1425,,0.1477,,0.1669,,0.1862,,20251219.0,35.0,217.0,1.1870554765291608
ABG,57.0,2026-01-28,230.48,0.4063,65.0,0.3404,57.0,0.3467,42.0,0.3279,34.0,0.3092,26.0,0.3444,41.0,0.3172,42.0,0.3642,47.0,0.3594,43.0,0.3546,40.0,20260116.0,35.0,245.0,1.0960658737419944
ABL,113.0,2026-03-25,6.43,0.5228,66.0,0.6385,81.0,0.7612,,0.8102,,0.8593,,0.6288,63.0,0.5787,45.0,0.8679,,0.746,,0.6242,,20270115.0,35.0,609.0,0.92076030609726
ABM,15.0,2025-12-17,43.22,0.1418,19.0,0.19,33.0,0.347,66.0,0.3718,69.0,0.3966,76.0,0.2726,51.0,0.251,54.0,0.2999,62.0,0.3196,63.0,0.3393,68.0,20260116.0,35.0,245.0,0.8596019365250134
ABNB,71.0,2026-02-11,118.5,0.276,27.0,0.2556,24.0,0.3159,22.0,0.3142,21.0,0.3125,20.0,0.2641,11.0,0.2376,17.0,0.3883,22.0,0.3899,18.0,0.3915,10.0,20270115.0,7.0,609.0,1.2409293443666456
ABOS,113.0,2026-03-25,1.75,1.1255,89.0,0.8432,71.0,,,,,,,0.9102,66.0,0.8586,64.0,,,,,,,20260116.0,35.0,245.0,
ABR,79.0,2026-02-19,8.92,0.3463,80.0,0.3283,81.0,0.3302,64.0,0.3048,42.0,0.2795,27.0,0.35,69.0,0.3104,66.0,0.179,40.0,0.3738,60.0,0.5686,71.0,20270115.0,7.0,609.0,1.2263779527559056
ABSI,104.0,2026-03-16,3.03,0.4977,11.0,0.568,7.0,0.8301,7.0,0.779,1.0,0.7278,1.0,0.9173,28.0,0.761,1.0,1.4182,75.0,1.4928,79.0,1.5675,89.0,20251121.0,35.0,189.0,1.9163029525032091
ABT,49.0,2026-01-20,126.32,0.2401,75.0,0.2167,76.0,0.2015,57.0,0.201,55.0,0.2006,53.0,0.2177,65.0,0.2009,69.0,0.2015,40.0,0.2317,56.0,0.2619,67.0,20270115.0,7.0,609.0,1.15273631840796
ABTC,118.0,2026-03-30,2.19,2.8593,,1.8088,,2.2311,,2.1794,,2.1277,,0.0,,0.0,,1.6812,,1.5404,,1.3995,,,,,0.7068000367073507
ABUS,113.0,2026-03-25,4.17,0.3863,30.0,0.405,18.0,0.6755,18.0,1.0703,71.0,1.465,92.0,0.4176,15.0,0.4452,18.0,1.8227,90.0,1.4996,88.0,1.1766,83.0,20270115.0,35.0,609.0,1.4011024946276744
ABVC,,,2.55,0.5616,,0.5572,,,,,,,,1.1638,,0.9716,,,,,,,,,,,
ABVE,,,2.6,1.5777,,1.4991,,2.0413,,2.1812,,2.3211,,3.1928,,2.3701,,2.1274,,2.0534,,1.9793,,,,,0.9414083990463964
ABVX,,,114.83,0.5632,,0.5191,,0.9203,,0.9208,,0.9212,,2.7844,,0.5402,,0.8352,,0.8268,,0.8185,,,,,0.8979148566463945
ACA,85.0,2026-02-25,106.09,0.2082,23.0,0.2709,46.0,0.2741,14.0,0.3014,17.0,0.3286,28.0,0.3285,35.0,0.2624,23.0,0.3345,38.0,0.3417,42.0,0.3489,49.0,20251219.0,35.0,217.0,1.1337093563370937
ACAD,84.0,2026-02-24,25.43,0.1859,3.0,0.325,13.0,0.3443,2.0,0.4036,4.0,0.463,12.0,0.3716,1.0,0.3616,3.0,0.5063,17.0,0.5148,17.0,0.5233,18.0,20251219.0,35.0,217.0,1.2755203171456888
ACB,,,4.48,0.3335,9.0,0.4264,12.0,0.7357,27.0,0.6942,19.0,0.6526,12.0,0.788,40.0,0.5494,16.0,0.9889,79.0,0.9312,57.0,0.8735,31.0,20270115.0,35.0,609.0,1.341400172860847
ACCO,78.0,2026-02-18,3.49,0.246,30.0,0.3012,52.0,0.3788,35.0,,,,,0.3513,34.0,0.3247,55.0,0.3788,43.0,,,,,20251219.0,35.0,217.0,
ACDC,92.0,2026-03-04,3.63,0.4986,28.0,0.6517,69.0,0.9896,92.0,0.9907,93.0,0.9918,92.0,1.132,100.0,0.7245,88.0,0.9121,99.0,0.8927,99.0,0.8733,88.0,20251121.0,35.0,189.0,0.9010800444130412
ACEL,85.0,2026-02-25,10.36,0.3099,50.0,0.3008,50.0,0.3872,25.0,0.5323,55.0,0.6774,83.0,0.35,36.0,0.2674,17.0,0.3872,32.0,0.5323,63.0,0.6774,86.0,20260116.0,35.0,245.0,1.0
ACES,,,32.44,0.2791,34.0,0.2095,21.0,0.4056,63.0,0.3824,50.0,0.3593,39.0,0.3295,23.0,0.2421,27.0,0.3585,78.0,0.3678,75.0,0.377,66.0,20251219.0,35.0,217.0,0.9618200836820084
ACET,92.0,2026-03-04,0.56,0.894,88.0,0.9145,91.0,7.0843,100.0,,,,,0.7918,75.0,0.8272,89.0,5.9579,100.0,,,,,20260116.0,35.0,245.0,
ACGL,69.0,2026-02-09,92.69,0.1551,45.0,0.1503,38.0,0.1957,39.0,0.2018,40.0,0.208,44.0,0.2179,63.0,0.1977,53.0,0.2297,57.0,0.2294,55.0,0.2292,54.0,20251219.0,35.0,217.0,1.136769078295342
ACHC,85.0,2026-02-25,16.49,0.5461,89.0,0.5552,93.0,0.8477,98.0,0.7754,97.0,0.7031,95.0,0.5792,93.0,0.5037,90.0,0.7306,100.0,0.7262,100.0,0.7218,100.0,20260116.0,35.0,245.0,0.9365488779984524
ACHR,85.0,2026-02-25,7.65,0.4975,23.0,0.5576,22.0,0.7215,25.0,0.7127,17.0,0.7039,17.0,0.7959,45.0,0.6889,33.0,0.8993,84.0,0.8798,75.0,0.8603,56.0,20270115.0,7.0,609.0,1.2344605023151396
ACHV,97.0,2026-03-09,4.55,0.9896,90.0,0.7423,77.0,1.4228,81.0,,,,,1.0962,100.0,0.7645,79.0,1.0261,36.0,,,,,20251219.0,35.0,217.0,
ACI,,,17.85,0.2161,20.0,0.2094,15.0,0.2977,12.0,0.2854,8.0,0.2732,7.0,0.2907,15.0,0.2168,12.0,0.2292,8.0,0.3049,10.0,0.3806,27.0,20270115.0,7.0,609.0,1.068325157673441
ACIC,85.0,2026-02-25,12.1,0.2722,41.0,0.2858,30.0,0.4375,24.0,0.3936,7.0,0.3496,5.0,0.2926,12.0,0.2868,12.0,0.4375,12.0,0.4402,8.0,0.443,10.0,20251121.0,35.0,189.0,1.1183943089430894
ACIO,,,44.03,0.0726,,0.0789,,0.0978,,0.1453,,0.1929,,0.079,,0.0756,,0.0978,,0.1453,,0.1929,,20251121.0,35.0,189.0,1.0
ACIU,99.0,2026-03-11,2.77,0.7434,71.0,0.7771,74.0,1.9089,95.0,2.7888,100.0,3.6688,100.0,0.8641,75.0,0.8695,99.0,2.1144,99.0,2.8916,100.0,3.6688,100.0,20251121.0,35.0,189.0,1.036861732644865
ACIW,85.0,2026-02-25,46.5,0.1861,23.0,0.187,11.0,0.3009,32.0,0.2882,24.0,0.2754,19.0,0.2682,25.0,0.2571,20.0,0.3595,68.0,0.3536,66.0,0.3478,61.0,20251121.0,35.0,189.0,1.2269257460097156
ACLS,69.0,2026-02-09,82.43,0.3637,31.0,0.3633,25.0,0.4553,28.0,0.457,27.0,0.4587,28.0,0.4621,35.0,0.4178,23.0,0.5095,50.0,0.5017,44.0,0.494,39.0,20251219.0,35.0,217.0,1.0978118161925603
ACLX,105.0,2026-03-17,68.81,1.0589,97.0,1.0227,98.0,0.8119,57.0,0.7523,54.0,0.6927,49.0,0.4284,2.0,0.4643,14.0,0.5193,4.0,0.522,4.0,0.5248,4.0,20251219.0,35.0,217.0,0.6938721254818557
ACM,62.0,2026-02-02,101.98,0.2426,50.0,0.2402,54.0,0.2555,24.0,0.2315,12.0,0.2075,5.0,0.2794,42.0,0.2336,34.0,0.2756,26.0,0.2724,23.0,0.2691,20.0,20260417.0,35.0,336.0,1.1766738660907126
ACMR,84.0,2026-02-24,32.87,0.4272,38.0,0.4905,49.0,0.671,65.0,0.658,61.0,0.6451,59.0,0.7154,51.0,0.4935,57.0,0.6711,56.0,0.6899,59.0,0.7087,67.0,20270115.0,35.0,609.0,1.048480243161094
ACN,16.0,2025-12-18,261.02,0.4029,88.0,0.3006,86.0,0.3288,81.0,0.3229,79.0,0.3171,76.0,0.2872,73.0,0.2436,73.0,0.293,80.0,0.3318,87.0,0.3706,89.0,20270115.0,7.0,609.0,1.0275627129142149
ACNB,50.0,2026-01-21,48.3,0.2402,26.0,0.2722,39.0,0.2542,2.0,0.3222,14.0,0.3902,61.0,0.2435,1.0,0.2491,1.0,0.251,3.0,0.2882,11.0,0.3253,46.0,20260116.0,35.0,245.0,0.89447548106766
ACNT,90.0,2026-03-02,14.8,0.5191,88.0,0.494,75.0,0.2988,,0.3106,,0.3223,1.0,0.2762,11.0,0.304,8.0,0.2988,,0.3106,,0.3223,1.0,20251219.0,35.0,217.0,1.0
ACR,91.0,2026-03-03,20.68,0.3081,57.0,0.3165,57.0,,,,,0.6414,88.0,0.2662,13.0,0.2535,9.0,,,,,0.6414,94.0,20251121.0,35.0,189.0,
ACRE,70.0,2026-02-10,5.21,0.386,86.0,0.3127,82.0,,,,,0.3925,74.0,0.3979,88.0,0.3221,83.0,,,,,0.3925,77.0,20251121.0,35.0,189.0,
ACRS,85.0,2026-02-25,2.7,0.8949,83.0,0.7392,66.0,1.4236,84.0,1.359,84.0,1.2945,83.0,0.6627,44.0,0.7254,61.0,1.4481,87.0,1.4492,91.0,1.4502,91.0,20251219.0,35.0,217.0,1.0663723325974983
ACT,62.0,2026-02-02,38.86,0.1666,31.0,0.1479,12.0,0.2763,42.0,0.2908,47.0,0.3052,50.0,0.2014,31.0,0.1946,28.0,0.2209,6.0,0.2361,7.0,0.2513,11.0,20260116.0,35.0,245.0,0.811898211829436
ACTG,99.0,2026-03-11,3.86,0.1719,6.0,0.3627,33.0,0.5124,30.0,,,,,0.3953,26.0,0.3891,23.0,0.5124,31.0,,,,,20251121.0,35.0,189.0,
ACVA,77.0,2026-02-17,7.7,0.4522,51.0,0.4825,55.0,0.6362,53.0,0.6659,57.0,0.6955,63.0,0.8625,100.0,0.4742,50.0,0.4176,1.0,0.5676,42.0,0.7176,81.0,20251121.0,35.0,189.0,0.8523802372728637
ACWI,,,141.15,0.0868,26.0,0.1032,57.0,0.1529,68.0,0.1882,80.0,0.2236,87.0,0.1083,16.0,0.0926,40.0,0.14,61.0,0.1642,57.0,0.1883,49.0,20270115.0,35.0,609.0,0.8724760892667376
ACWV,,,119.96,0.099,63.0,0.0635,44.0,0.238,97.0,0.2532,98.0,0.2684,98.0,0.0767,13.0,0.0563,7.0,0.0857,50.0,0.1121,48.0,0.1385,41.0,20260116.0,35.0,245.0,0.4427330173775672
ACWX,,,66.35,0.0814,16.0,0.0802,44.0,0.1326,48.0,0.1538,57.0,0.1751,63.0,0.1145,14.0,0.0738,19.0,0.1326,50.0,0.1538,46.0,0.1751,42.0,20251219.0,35.0,217.0,1.0
AD,,,49.49,0.1461,,0.2117,,0.2385,,0.2831,,0.3277,,0.0,,0.0,,0.3262,,0.3158,,0.3055,,,,,1.1155068880254326
ADAM,77.0,2026-02-17,7.53,0.322,,0.2865,,,,,,0.327,,0.0,,0.0,,,,,,0.4226,,,,,
ADAPY,,,0.04,1.2805,,2.6301,,,,,,,,0.0,,0.0,,,,,,,,,,,
ADBE,9.0,2025-12-11,322.81,0.2667,54.0,0.2683,65.0,0.6246,95.0,0.635,96.0,0.6455,96.0,0.2698,34.0,0.2419,44.0,0.3974,89.0,0.4004,90.0,0.4033,90.0,20271217.0,7.0,945.0,0.6305511811023622
ADBG,,,8.83,0.5207,,0.4993,,0.775,,0.8996,,1.0243,,0.5455,,0.4646,,0.6788,,0.7353,,0.7919,,,,,0.8173632725655847
ADC,69.0,2026-02-09,74.15,0.1217,23.0,0.1208,5.0,0.2291,51.0,0.2025,26.0,0.1758,9.0,0.1481,7.0,0.1455,1.0,0.1666,24.0,0.2046,37.0,0.2427,57.0,20260116.0,35.0,245.0,1.0103703703703704
ADCT,113.0,2026-03-25,4.6,0.6868,68.0,0.5585,54.0,1.5544,96.0,,,,,0.6545,54.0,0.6733,70.0,1.5544,97.0,,,,,20260116.0,35.0,245.0,
ADEA,76.0,2026-02-16,12.48,0.1526,4.0,0.2924,39.0,0.4888,45.0,,,,,0.4909,79.0,0.3979,85.0,0.6253,94.0,,,,,20251219.0,35.0,217.0,
ADI,77.0,2026-02-17,272.97,0.2203,38.0,0.4456,94.0,0.2563,38.0,0.2579,37.0,0.2594,37.0,0.278,48.0,0.249,55.0,0.3324,80.0,0.3316,75.0,0.3307,59.0,20270617.0,7.0,762.0,1.2857696781698331
ADM,62.0,2026-02-02,60.31,0.1415,20.0,0.1778,35.0,0.2792,67.0,0.2734,63.0,0.2677,59.0,0.2696,65.0,0.2772,83.0,0.254,55.0,0.2922,72.0,0.3304,80.0,20270115.0,7.0,609.0,1.068763716166789
ADMA,90.0,2026-03-02,19.25,0.4655,44.0,0.4868,40.0,0.5106,8.0,0.5464,10.0,0.5821,15.0,0.4674,13.0,0.4385,18.0,0.6398,25.0,0.6432,27.0,0.6466,28.0,20270115.0,35.0,609.0,1.1771595900439238
ADNT,55.0,2026-01-26,18.86,0.433,52.0,0.369,47.0,0.5292,55.0,0.4847,45.0,0.4402,37.0,0.4812,46.0,0.3866,46.0,0.4861,47.0,0.4769,45.0,0.4677,41.0,20260116.0,35.0,245.0,0.9839075716938313
ADP,56.0,2026-01-27,257.18,0.2015,65.0,0.1952,71.0,0.1845,52.0,0.2055,62.0,0.2265,70.0,0.1876,46.0,0.1726,52.0,0.245,76.0,0.2413,68.0,0.2376,53.0,20270115.0,7.0,609.0,1.1742092457420923
ADPT,69.0,2026-02-09,18.69,1.0536,89.0,0.7889,77.0,1.0964,82.0,0.9405,68.0,0.7846,43.0,0.6252,26.0,0.5685,24.0,0.7584,57.0,0.7289,51.0,0.6994,42.0,20260116.0,35.0,245.0,0.7750132908027645
ADSE,,,12.19,0.5897,78.0,0.6573,59.0,,,,,2.1064,,0.6279,94.0,0.7931,100.0,,,,,1.479,,20251121.0,35.0,189.0,
ADSK,85.0,2026-02-25,310.25,0.1393,8.0,0.3158,68.0,0.2482,12.0,0.2548,15.0,0.2615,18.0,0.2683,13.0,0.2178,6.0,0.3329,22.0,0.337,24.0,0.3412,25.0,20270617.0,7.0,762.0,1.3226059654631082
ADT,85.0,2026-02-25,8.12,0.2078,24.0,0.1706,7.0,0.2891,23.0,0.3057,25.0,0.3223,28.0,0.2403,8.0,0.2072,3.0,0.3324,37.0,0.316,32.0,0.2996,20.0,20251121.0,35.0,189.0,1.0336931632319266
ADTN,84.0,2026-02-24,8.13,0.3878,64.0,0.442,79.0,0.6133,90.0,0.6222,91.0,0.631,91.0,0.6939,98.0,0.4642,86.0,0.5624,96.0,0.5873,97.0,0.6121,98.0,20251121.0,35.0,189.0,0.943908711025394
ADUR,,,11.79,1.2124,,0.8396,,1.0702,,0.9836,,0.8971,,0.8574,,0.7792,,0.9437,,0.94,,0.9362,,,,,0.955673037820252
ADUS,83.0,2026-02-23,120.07,0.2815,49.0,0.2981,50.0,0.2775,11.0,0.2658,8.0,0.254,8.0,0.3192,33.0,0.3137,28.0,0.2534,4.0,0.2552,4.0,0.257,4.0,20260116.0,35.0,245.0,0.9601203912716328
ADV,93.0,2026-03-05,0.91,0.6837,74.0,0.6897,77.0,,,,,,,0.8434,96.0,0.8059,97.0,,,,,,,20251121.0,35.0,189.0,
ADVM,104.0,2026-03-16,4.16,0.2106,2.0,0.2607,1.0,,,,,1.4457,90.0,0.8534,70.0,0.9083,79.0,,,,,0.7443,8.0,20251219.0,35.0,217.0,
AEE,71.0,2026-02-11,101.51,0.244,85.0,0.1771,68.0,0.1488,24.0,0.1815,42.0,0.2142,61.0,0.1421,22.0,0.139,24.0,0.1854,61.0,0.1754,36.0,0.1653,20.0,20260116.0,35.0,245.0,0.9663911845730028
AEG,,,7.94,0.2323,39.0,0.1106,12.0,,,,,0.3905,56.0,0.2225,18.0,0.1157,4.0,,,,,0.3905,57.0,20260116.0,35.0,245.0,
AEHR,41.0,2026-01-12,22.46,0.4544,9.0,0.6267,31.0,0.8564,50.0,0.8757,52.0,0.895,55.0,1.0485,81.0,0.804,57.0,0.8297,51.0,0.8501,51.0,0.8705,49.0,20270115.0,35.0,609.0,0.970766244147539
AEIS,70.0,2026-02-10,210.94,0.358,45.0,0.3869,55.0,0.4676,57.0,0.4682,56.0,0.4687,55.0,0.4305,47.0,0.3736,45.0,0.4605,61.0,0.4618,60.0,0.4631,59.0,20260116.0,35.0,245.0,0.9863306279367792
AEM,,,169.77,0.3596,50.0,0.3004,46.0,0.3913,50.0,0.4,52.0,0.4087,55.0,0.3739,40.0,0.294,35.0,0.36,31.0,0.3853,41.0,0.4106,48.0,20270617.0,7.0,762.0,0.96325
AEO,0.0,2025-12-02,20.83,0.3898,57.0,0.4523,79.0,1.0881,100.0,1.0876,99.0,1.0871,99.0,0.747,95.0,0.487,83.0,0.4919,85.0,0.6068,95.0,0.7217,99.0,20270115.0,7.0,609.0,0.5579257079808754
AEP,71.0,2026-02-11,119.23,0.2121,74.0,0.1697,57.0,0.1883,63.0,0.1809,53.0,0.1735,42.0,0.1743,47.0,0.1497,28.0,0.1495,28.0,0.206,60.0,0.2625,74.0,20270115.0,35.0,609.0,1.1387506909894969
AER,84.0,2026-02-24,135.69,0.2209,38.0,0.1742,17.0,0.2042,9.0,0.2075,9.0,0.2108,11.0,0.2103,19.0,0.1774,7.0,0.2493,16.0,0.264,21.0,0.2787,26.0,20270115.0,35.0,609.0,1.2722891566265062
AES,86.0,2026-02-26,13.96,0.1401,10.0,0.1883,18.0,0.3063,55.0,0.3084,54.0,0.3105,53.0,0.4809,87.0,0.3376,76.0,0.2333,20.0,0.265,26.0,0.2966,32.0,20270115.0,7.0,609.0,0.8592736705577173
AESI,84.0,2026-02-24,8.84,0.4441,68.0,0.4823,88.0,0.5665,88.0,0.7093,96.0,0.8522,98.0,0.6086,100.0,0.5006,100.0,0.6738,100.0,0.6915,100.0,0.7092,100.0,20260116.0,35.0,245.0,0.9749048357535598
AETH,,,39.43,0.0146,8.0,0.0236,43.0,0.6655,63.0,0.6884,57.0,0.7112,51.0,0.5025,35.0,0.2393,56.0,0.3813,7.0,0.5406,10.0,0.6998,60.0,20251219.0,35.0,217.0,0.7852992446252178
AEVA,105.0,2026-03-17,10.89,0.8588,60.0,0.6578,28.0,1.1365,84.0,1.1306,85.0,1.1247,87.0,1.1057,94.0,1.0162,92.0,0.9681,71.0,1.0104,78.0,1.0527,83.0,20270115.0,35.0,609.0,0.8936847691491243
AEYE,98.0,2026-03-10,12.26,0.2838,4.0,0.4744,7.0,0.7516,8.0,0.8174,12.0,0.8832,30.0,0.567,1.0,0.5818,1.0,0.7811,12.0,0.7984,9.0,0.8157,12.0,20251219.0,35.0,217.0,0.9767555664301444
AFCG,99.0,2026-03-11,2.88,0.4722,85.0,0.5229,95.0,,,,,1.0373,92.0,0.6415,97.0,0.542,100.0,,,,,1.0373,100.0,20260116.0,35.0,245.0,
AFG,62.0,2026-02-02,133.21,0.1878,56.0,0.1648,53.0,0.3026,80.0,0.2558,67.0,0.209,45.0,0.2076,56.0,0.1968,62.0,0.2229,60.0,0.2423,65.0,0.2617,70.0,20251219.0,35.0,217.0,0.9472243940578576
AFK,,,24.74,0.1357,25.0,0.1918,61.0,0.2154,,0.269,,0.3227,46.0,0.1786,20.0,0.1806,42.0,0.2154,,0.277,,0.3387,54.0,20251219.0,35.0,217.0,1.029739776951673
AFL,63.0,2026-02-03,108.83,0.1171,23.0,0.1256,22.0,0.17,31.0,0.1654,25.0,0.1607,20.0,0.1708,27.0,0.1639,35.0,0.2361,63.0,0.229,55.0,0.222,35.0,20270115.0,7.0,609.0,1.384522370012092
AFMDQ,,,0.0,61.6047,,29.9815,,,,,,,,40.5584,,24.7775,,,,,,,,,,,
AFRM,65.0,2026-02-05,67.02,0.4588,13.0,0.5025,15.0,0.6541,21.0,0.6531,22.0,0.6521,22.0,0.6075,11.0,0.5128,11.0,0.7019,26.0,0.6871,21.0,0.6724,18.0,20270115.0,7.0,609.0,1.0520594089725923
AFRU,,,12.4,0.8859,,0.8108,,1.0511,,1.8394,,2.6278,,0.0,,0.0,,1.1951,,1.2427,,1.2903,,,,,0.6756007393715342
AFYA,99.0,2026-03-11,15.18,0.1632,4.0,0.2217,2.0,,,,,0.718,81.0,0.2598,7.0,0.2997,11.0,,,,,0.718,96.0,20251219.0,35.0,217.0,
AG,,,15.91,0.6724,75.0,0.6813,90.0,0.7334,91.0,0.7524,92.0,0.7713,94.0,0.6371,62.0,0.5296,65.0,0.7296,90.0,0.7238,89.0,0.718,88.0,20270115.0,7.0,609.0,0.9619883040935672
AGCO,64.0,2026-02-04,104.26,0.566,94.0,0.3686,85.0,0.3373,65.0,0.3304,60.0,0.3235,55.0,0.328,59.0,0.2907,55.0,0.3474,68.0,0.3566,67.0,0.3659,63.0,20251121.0,35.0,189.0,1.0792978208232444
AGEN,97.0,2026-03-09,4.17,0.5219,43.0,0.494,28.0,1.1171,80.0,0.9687,68.0,0.8203,42.0,0.8724,80.0,0.7878,73.0,1.248,84.0,1.3687,88.0,1.4893,93.0,20251121.0,35.0,189.0,1.4129245380406732
