symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
ABVX,,,126.82,0.6178,,0.5673,,1.0582,,1.0823,,1.1064,,2.7921,,0.5689,,0.8073,,0.8032,,0.7992,,,,,0.7421232560288274
ACA,92.0,2026-02-25,105.86,0.2946,53.0,0.3661,77.0,0.3804,52.0,0.3399,31.0,0.2994,21.0,0.3297,35.0,0.262,23.0,0.36,61.0,0.3546,55.0,0.3491,49.0,20251219.0,35.0,217.0,1.0432480141218006
ACAD,91.0,2026-02-24,24.46,0.3198,22.0,0.3581,21.0,0.3843,4.0,0.402,4.0,0.4197,6.0,0.3723,1.0,0.3665,4.0,0.5453,24.0,0.5286,20.0,0.5119,16.0,20251219.0,35.0,217.0,1.3149253731343282
ACB,,,4.53,0.5526,37.0,0.5125,26.0,0.524,5.0,0.6243,10.0,0.7246,20.0,0.7912,41.0,0.5511,16.0,0.9137,68.0,0.9064,50.0,0.8991,36.0,20270115.0,35.0,609.0,1.4518660900208231
ACCO,85.0,2026-02-18,3.43,0.3743,68.0,0.3585,71.0,,,,,,,0.36,43.0,0.3307,60.0,,,,,,,20251219.0,35.0,217.0,
ACDC,99.0,2026-03-04,3.36,0.655,60.0,0.7514,78.0,0.7963,77.0,1.1452,98.0,1.4941,100.0,1.1398,100.0,0.738,88.0,0.8488,95.0,0.9506,99.0,1.0525,100.0,20251121.0,35.0,189.0,0.8300733496332519
ACEL,92.0,2026-02-25,10.16,0.4434,79.0,0.3162,55.0,,,,,0.7278,88.0,0.3497,36.0,0.2653,17.0,,,,,0.7278,93.0,20260116.0,35.0,245.0,
ACES,,,32.37,0.2828,36.0,0.3643,87.0,0.3264,33.0,0.3908,54.0,0.4552,76.0,0.3287,23.0,0.244,28.0,0.343,72.0,0.3815,80.0,0.42,84.0,20251219.0,35.0,217.0,0.976202661207779
ACET,99.0,2026-03-04,0.6,0.7922,82.0,0.9663,93.0,4.3123,100.0,,,,,0.7789,74.0,0.8263,89.0,4.3123,100.0,,,,,20260116.0,35.0,245.0,
ACGL,76.0,2026-02-09,94.02,0.1508,43.0,0.1462,35.0,0.1803,27.0,0.1872,30.0,0.1941,34.0,0.2185,63.0,0.1994,54.0,0.2193,50.0,0.2294,55.0,0.2396,60.0,20251219.0,35.0,217.0,1.2254273504273503
ACHC,92.0,2026-02-25,16.9,0.7089,95.0,0.5495,93.0,0.7063,95.0,0.7047,95.0,0.7031,95.0,0.5817,93.0,0.5042,90.0,0.7345,100.0,0.7502,100.0,0.7658,100.0,20260116.0,35.0,245.0,1.0645664821910032
ACHR,92.0,2026-02-25,7.43,0.7744,57.0,0.8104,69.0,0.7279,26.0,0.7043,17.0,0.6807,15.0,0.7927,45.0,0.6914,34.0,0.9512,94.0,0.9289,85.0,0.9066,69.0,20270115.0,7.0,609.0,1.31889819679114
ACHV,104.0,2026-03-09,4.75,1.1771,96.0,0.7431,77.0,1.3828,78.0,,,,,1.118,100.0,0.7769,82.0,1.0692,42.0,,,,,20251219.0,35.0,217.0,
ACI,,,18.08,0.2191,20.0,0.2165,16.0,0.2697,9.0,0.2702,6.0,0.2708,7.0,0.2908,15.0,0.2175,12.0,0.2162,7.0,0.2876,7.0,0.359,19.0,20270115.0,7.0,609.0,1.06439674315322
ACIC,92.0,2026-02-25,11.94,0.3301,54.0,0.2944,31.0,0.5319,42.0,0.4779,26.0,0.4239,10.0,0.3252,12.0,0.2969,12.0,0.405,5.0,0.4144,2.0,0.4239,6.0,20251121.0,35.0,189.0,0.8671270140196694
ACIO,,,43.82,0.137,,0.1252,,,,,,0.2909,,0.0792,,0.0761,,,,,,0.2909,,20251121.0,35.0,189.0,
ACIU,106.0,2026-03-11,2.81,0.7142,69.0,0.8059,77.0,2.279,97.0,4.0439,100.0,5.8088,100.0,0.8571,74.0,0.8681,99.0,2.279,100.0,1.8546,100.0,1.4302,91.0,20251121.0,35.0,189.0,0.4586166819159722
ACIW,92.0,2026-02-25,47.33,0.1988,27.0,0.2478,38.0,0.3657,55.0,0.3658,55.0,0.366,56.0,0.268,24.0,0.2592,22.0,0.3777,74.0,0.363,69.0,0.3483,62.0,20251121.0,35.0,189.0,0.9923455440131218
ACLS,76.0,2026-02-09,83.63,0.5834,68.0,0.4672,52.0,0.5187,53.0,0.475,34.0,0.4313,19.0,0.4691,38.0,0.4238,26.0,0.516,53.0,0.5214,54.0,0.5267,55.0,20251219.0,35.0,217.0,1.0976842105263158
ACLX,112.0,2026-03-17,71.79,1.0991,98.0,1.0348,99.0,0.7461,50.0,0.7184,49.0,0.6906,48.0,0.4304,2.0,0.4692,15.0,0.5281,4.0,0.5274,4.0,0.5267,4.0,20251219.0,35.0,217.0,0.73413140311804
ACM,69.0,2026-02-02,105.16,0.6777,96.0,0.6185,97.0,0.2917,44.0,0.2685,28.0,0.2453,17.0,0.2768,41.0,0.2314,33.0,0.2697,23.0,0.2612,15.0,0.2527,8.0,20260417.0,35.0,336.0,0.9728119180633146
ACMR,91.0,2026-02-24,32.67,0.6362,63.0,0.6575,71.0,0.6465,60.0,0.6562,61.0,0.6658,63.0,0.7162,51.0,0.494,57.0,0.6587,53.0,0.6845,57.0,0.7103,68.0,20270115.0,35.0,609.0,1.0431270953977445
ACN,23.0,2025-12-18,249.91,0.4051,88.0,0.2759,82.0,0.3026,74.0,0.2989,72.0,0.2952,70.0,0.2832,72.0,0.2406,72.0,0.2972,82.0,0.3432,89.0,0.3891,91.0,20270115.0,7.0,609.0,1.1482101037136163
ACNB,57.0,2026-01-21,48.91,0.3517,52.0,0.2897,45.0,0.3911,54.0,0.3393,22.0,0.2875,8.0,0.2454,1.0,0.2478,1.0,0.3014,28.0,0.2899,12.0,0.2784,10.0,20260116.0,35.0,245.0,0.8544061302681992
ACNT,97.0,2026-03-02,14.43,0.2863,45.0,0.3958,56.0,,,,,,,0.2563,4.0,0.2935,4.0,,,,,,,20251219.0,35.0,217.0,
ACR,98.0,2026-03-03,20.81,0.4629,83.0,0.353,69.0,,,,,0.6566,90.0,0.2711,14.0,0.256,10.0,,,,,0.6566,95.0,20251121.0,35.0,189.0,
ACRE,77.0,2026-02-10,5.23,0.4279,89.0,0.3579,88.0,,,,,0.3537,68.0,0.3993,88.0,0.3236,83.0,,,,,0.3611,72.0,20251121.0,35.0,189.0,
ACRS,92.0,2026-02-25,2.76,0.6721,66.0,0.7499,68.0,1.3127,80.0,1.299,81.0,1.2854,82.0,0.66,44.0,0.7299,61.0,1.5697,89.0,1.5466,92.0,1.5234,93.0,20251219.0,35.0,217.0,1.1906081601231715
ACT,69.0,2026-02-02,38.94,0.2305,62.0,0.1886,38.0,0.2522,32.0,0.2738,38.0,0.2955,48.0,0.2025,31.0,0.1963,28.0,0.2043,2.0,0.235,6.0,0.2656,16.0,20260116.0,35.0,245.0,0.858290723155588
ACTG,106.0,2026-03-11,3.65,0.4012,53.0,0.3511,30.0,,,,,,,0.3942,26.0,0.3855,21.0,,,,,,,20251121.0,35.0,189.0,
ACVA,84.0,2026-02-17,7.53,0.3803,35.0,0.6026,77.0,0.5106,25.0,0.5964,43.0,0.6822,61.0,0.8617,100.0,0.4717,50.0,0.89,100.0,0.8061,96.0,0.7222,82.0,20251121.0,35.0,189.0,1.3516096579476862
ACWI,,,140.39,0.1744,71.0,0.1759,87.0,0.1098,33.0,0.1642,70.0,0.2185,86.0,0.1079,15.0,0.0934,41.0,0.1388,61.0,0.1635,56.0,0.1882,49.0,20270115.0,35.0,609.0,0.9957369062119368
ACWV,,,121.01,0.1023,66.0,0.0716,57.0,0.0676,19.0,0.1268,71.0,0.1859,88.0,0.076,11.0,0.058,9.0,0.0805,43.0,0.1121,48.0,0.1437,49.0,20260116.0,35.0,245.0,0.8840694006309149
ACWX,,,65.98,0.1592,59.0,0.1271,79.0,,,,,0.5391,99.0,0.1149,14.0,0.0742,19.0,,,,,0.3101,95.0,20251219.0,35.0,217.0,
AD,,,47.7,0.2759,,0.2507,,0.3083,,0.3111,,0.3138,,0.0,,0.0,,0.3424,,0.3498,,0.3571,,,,,1.124397299903568
ADAM,84.0,2026-02-17,7.61,0.361,,0.2677,,,,,,0.3085,,0.0,,0.0,,,,,,0.6282,,,,,
ADAPY,,,0.05,3.0218,,3.175,,,,,,,,0.0,,0.0,,,,,,,,,,,
ADBE,16.0,2025-12-11,320.12,0.3272,69.0,0.2844,70.0,0.3405,67.0,0.3394,66.0,0.3383,65.0,0.274,36.0,0.2421,44.0,0.399,90.0,0.4025,90.0,0.406,91.0,20271217.0,7.0,945.0,1.1859163229228051
ADBG,,,8.7,0.6477,,0.548,,1.0558,,0.9766,,0.8975,,0.5531,,0.4652,,0.6756,,0.7534,,0.8312,,,,,0.7714519762441122
ADC,76.0,2026-02-09,75.21,0.115,20.0,0.128,8.0,0.1516,9.0,0.1754,9.0,0.1993,23.0,0.1485,7.0,0.1463,1.0,0.2124,56.0,0.208,41.0,0.2037,22.0,20260116.0,35.0,245.0,1.185860889395667
ADCT,120.0,2026-03-25,4.32,0.4881,45.0,0.6017,59.0,1.0401,86.0,,,,,0.6783,56.0,0.7093,72.0,1.0401,90.0,,,,,20260116.0,35.0,245.0,
ADEA,83.0,2026-02-16,12.39,0.3811,69.0,0.4055,74.0,0.4618,34.0,0.5771,46.0,0.6924,54.0,0.4936,80.0,0.3992,86.0,0.6444,96.0,0.6684,56.0,0.6924,49.0,20251219.0,35.0,217.0,1.1582048171893953
ADI,0.0,2025-11-25,256.5,0.4706,90.0,0.4554,94.0,0.3096,60.0,0.3052,57.0,0.3008,54.0,0.2724,44.0,0.2471,54.0,0.3315,79.0,0.3311,74.0,0.3307,59.0,20270617.0,7.0,762.0,1.0848623853211008
ADM,69.0,2026-02-02,60.1,0.375,87.0,0.3344,91.0,0.2384,46.0,0.248,50.0,0.2575,54.0,0.2706,65.0,0.2775,84.0,0.2468,50.0,0.3046,79.0,0.3624,91.0,20270115.0,7.0,609.0,1.228225806451613
ADMA,97.0,2026-03-02,19.35,0.3955,30.0,0.4835,40.0,0.4896,6.0,0.5462,10.0,0.6028,17.0,0.4699,13.0,0.4381,18.0,0.5879,15.0,0.5948,16.0,0.6017,18.0,20270115.0,35.0,609.0,1.088978396191871
ADNT,62.0,2026-01-26,19.71,0.6363,80.0,0.5061,75.0,0.5253,54.0,0.4786,44.0,0.4318,36.0,0.4843,47.0,0.3899,47.0,0.4984,49.0,0.4901,47.0,0.4818,45.0,20260116.0,35.0,245.0,1.0240284162139572
ADP,63.0,2026-01-27,255.91,0.217,70.0,0.2014,73.0,0.1876,54.0,0.1884,53.0,0.1891,51.0,0.1871,46.0,0.1721,51.0,0.2456,76.0,0.2414,68.0,0.2373,53.0,20270115.0,7.0,609.0,1.281316348195329
ADPT,76.0,2026-02-09,19.66,0.9812,86.0,0.9301,90.0,0.6139,16.0,0.6394,17.0,0.6648,22.0,0.6213,25.0,0.5713,24.0,0.7333,52.0,0.721,49.0,0.7087,44.0,20260116.0,35.0,245.0,1.1276196434157022
ADSE,,,11.88,0.6703,83.0,0.6526,57.0,,,,,1.7062,,0.7182,100.0,0.8319,100.0,,,,,1.5561,,20251121.0,35.0,189.0,
ADSK,0.0,2025-11-25,315.88,0.2296,32.0,0.2464,41.0,0.53,89.0,0.5,86.0,0.4699,83.0,0.2658,12.0,0.2096,3.0,0.3506,45.0,0.3542,44.0,0.3579,44.0,20270617.0,7.0,762.0,0.7084
ADT,92.0,2026-02-25,8.06,0.2673,42.0,0.2039,18.0,0.277,20.0,0.2947,22.0,0.3124,26.0,0.2483,10.0,0.2126,3.0,0.3246,35.0,0.3166,32.0,0.3085,24.0,20251121.0,35.0,189.0,1.0743128605361385
ADTN,91.0,2026-02-24,7.75,0.415,69.0,0.4152,74.0,0.5643,85.0,0.561,84.0,0.5576,82.0,0.6964,98.0,0.4639,86.0,0.6917,100.0,0.6305,99.0,0.5693,94.0,20251121.0,35.0,189.0,1.123885918003565
ADUR,,,12.17,1.2038,,1.0813,,1.0645,,0.8914,,0.7183,,0.8968,,0.8084,,0.9537,,0.953,,0.9522,,,,,1.0691047789993269
ADUS,90.0,2026-02-23,121.86,0.2766,47.0,0.3073,53.0,0.2849,13.0,0.2592,8.0,0.2335,6.0,0.3195,34.0,0.3136,28.0,0.2566,5.0,0.2543,4.0,0.2521,3.0,20260116.0,35.0,245.0,0.9810956790123458
ADV,100.0,2026-03-05,0.92,0.742,80.0,0.8349,87.0,,,,,,,0.8813,97.0,0.8272,97.0,,,,,,,20251121.0,35.0,189.0,
ADVM,111.0,2026-03-16,4.11,0.0771,1.0,0.2181,1.0,,,,,1.1902,78.0,0.8634,70.0,0.9194,81.0,,,,,0.5566,1.0,20251219.0,35.0,217.0,
AEE,78.0,2026-02-11,105.86,0.1453,46.0,0.1464,45.0,0.1582,31.0,0.1818,42.0,0.2053,55.0,0.1326,15.0,0.137,22.0,0.1885,63.0,0.1869,48.0,0.1853,35.0,20260116.0,35.0,245.0,1.0280528052805282
AEG,,,7.86,0.2593,47.0,0.1562,45.0,0.2751,28.0,0.3699,55.0,0.4647,69.0,0.2209,18.0,0.1173,4.0,0.2751,33.0,0.3981,62.0,0.5211,79.0,20260116.0,35.0,245.0,1.0762368207623685
AEHR,48.0,2026-01-12,21.59,0.423,7.0,0.6713,40.0,0.9181,61.0,0.922,61.0,0.926,61.0,1.0665,82.0,0.8131,59.0,0.8012,34.0,0.8478,50.0,0.8943,63.0,20270115.0,35.0,609.0,0.919522776572668
AEIS,77.0,2026-02-10,207.88,0.5398,76.0,0.581,88.0,0.4813,60.0,0.4892,61.0,0.4972,63.0,0.4301,47.0,0.3731,45.0,0.4547,59.0,0.4604,60.0,0.466,60.0,20260116.0,35.0,245.0,0.9411283728536384
AEM,,,168.6,0.4625,72.0,0.3637,67.0,0.3851,48.0,0.3823,47.0,0.3795,46.0,0.3763,40.0,0.2932,34.0,0.3988,51.0,0.3932,44.0,0.3876,39.0,20270617.0,7.0,762.0,1.028511640073241
AEO,7.0,2025-12-02,20.0,0.3622,52.0,0.4393,77.0,0.9855,99.0,0.9818,99.0,0.9781,99.0,0.7488,95.0,0.4861,83.0,0.5396,91.0,0.602,94.0,0.6645,95.0,20270115.0,7.0,609.0,0.6131595029537584
AEP,78.0,2026-02-11,122.12,0.1792,61.0,0.165,54.0,0.1766,55.0,0.1791,52.0,0.1816,48.0,0.1691,42.0,0.1483,26.0,0.1468,28.0,0.2034,57.0,0.2599,73.0,20270115.0,35.0,609.0,1.135678391959799
AER,91.0,2026-02-24,133.08,0.1934,30.0,0.2098,32.0,0.2317,20.0,0.2204,14.0,0.2092,10.0,0.2056,17.0,0.1759,7.0,0.258,21.0,0.2639,21.0,0.2697,22.0,20270115.0,35.0,609.0,1.1973684210526316
AES,93.0,2026-02-26,13.88,0.2112,34.0,0.3002,65.0,0.3358,65.0,0.3294,61.0,0.3231,57.0,0.483,87.0,0.3428,77.0,0.2513,27.0,0.2592,24.0,0.267,23.0,20270115.0,7.0,609.0,0.7868852459016392
AESI,91.0,2026-02-24,8.27,0.6298,95.0,0.6617,99.0,0.5799,91.0,0.6348,92.0,0.6898,91.0,0.6122,100.0,0.5045,100.0,0.6829,100.0,0.6995,100.0,0.7162,100.0,20260116.0,35.0,245.0,1.1019218651543794
AETH,,,39.4,0.0034,1.0,0.0268,45.0,0.6042,35.0,0.6616,48.0,0.7191,55.0,0.509,36.0,0.2407,56.0,0.476,19.0,0.6397,54.0,0.8034,84.0,20251219.0,35.0,217.0,0.9668984280532044
AEVA,112.0,2026-03-17,10.38,0.8155,55.0,0.8848,71.0,1.0954,80.0,1.1221,84.0,1.1488,88.0,1.1192,97.0,1.0302,93.0,1.0085,79.0,1.0423,84.0,1.0762,88.0,20270115.0,35.0,609.0,0.9288833437305052
AEYE,105.0,2026-03-10,11.94,0.418,11.0,0.6763,34.0,0.9329,45.0,0.8192,13.0,0.7056,2.0,0.5731,1.0,0.5854,1.0,0.8247,22.0,0.8788,22.0,0.9329,39.0,20251219.0,35.0,217.0,1.07275390625
AFCG,106.0,2026-03-11,2.86,0.8136,97.0,0.6762,98.0,,,,,,,0.6411,97.0,0.5405,100.0,,,,,,,20260116.0,35.0,245.0,
AFG,69.0,2026-02-02,137.75,0.161,46.0,0.1655,53.0,0.2467,65.0,0.2452,63.0,0.2436,61.0,0.2052,55.0,0.1963,62.0,0.223,60.0,0.2446,65.0,0.2663,72.0,20251219.0,35.0,217.0,0.9975530179445352
AFK,,,24.2,0.2587,83.0,0.2153,80.0,,,,,0.4723,94.0,0.1817,23.0,0.1804,42.0,,,,,0.4764,97.0,20251219.0,35.0,217.0,
AFL,70.0,2026-02-03,111.37,0.1882,53.0,0.1625,45.0,0.161,25.0,0.153,17.0,0.145,12.0,0.1707,27.0,0.165,36.0,0.2384,64.0,0.233,57.0,0.2275,39.0,20270115.0,7.0,609.0,1.5228758169934642
AFMDQ,,,0.05,54.2731,,36.0043,,,,,,,,39.5788,,24.5621,,,,,,,,,,,
AFRM,72.0,2026-02-05,68.91,0.5616,25.0,0.591,32.0,0.6584,22.0,0.6505,21.0,0.6426,19.0,0.6069,11.0,0.5115,11.0,0.6826,20.0,0.6881,21.0,0.6935,23.0,20270115.0,7.0,609.0,1.057801691006918
AFRU,,,13.44,1.0584,,0.99,,1.0727,,1.5867,,2.1007,,0.0,,0.0,,1.2744,,1.3605,,1.4466,,,,,0.8574399697485348
AFYA,106.0,2026-03-11,14.84,0.262,23.0,0.2581,9.0,0.3866,4.0,0.4994,20.0,0.6122,59.0,0.2616,7.0,0.3013,11.0,0.3866,8.0,0.4994,28.0,0.6122,76.0,20251219.0,35.0,217.0,1.0
AG,,,12.78,0.7754,84.0,0.63,86.0,0.6254,72.0,0.6382,75.0,0.6509,78.0,0.6547,66.0,0.5262,64.0,0.6751,78.0,0.6477,72.0,0.6202,61.0,20270115.0,7.0,609.0,1.014885615794422
AGCO,71.0,2026-02-04,108.78,0.4368,84.0,0.3385,78.0,0.3257,60.0,0.324,56.0,0.3224,55.0,0.3181,53.0,0.2865,53.0,0.3218,59.0,0.3434,61.0,0.3651,62.0,20251121.0,35.0,189.0,1.0598765432098765
AGEN,104.0,2026-03-09,4.37,0.2844,10.0,0.538,37.0,1.077,77.0,0.9958,72.0,0.9146,61.0,0.9691,83.0,0.8382,79.0,1.0224,73.0,0.9973,70.0,0.9722,66.0,20251121.0,35.0,189.0,1.0015063265716009
AGG,,,100.7,0.0144,3.0,0.0195,20.0,,,,,0.0686,72.0,0.038,56.0,0.0252,32.0,,,,,0.0794,76.0,20251219.0,35.0,217.0,
AGGY,,,44.3,0.018,1.0,0.0207,1.0,,,,,,,0.0408,1.0,0.0263,1.0,,,,,,,20260116.0,35.0,245.0,
