symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
ABL,268.0,,,5.29,539849786.0,0.2347,,0.4118,,0.6572,,0.7192,,0.7813,,0.6263,,0.6609,,0.5725,,0.5683,,0.5641,,20270115.0,35.0,609.0,0.7901835372636263
ABM,143.0,,,45.47,2830871336.0,0.1039,8.0,0.1365,7.0,0.353,68.0,0.3756,70.0,0.3982,77.0,0.3462,71.0,0.3193,78.0,0.3282,71.0,0.3334,67.0,0.3385,67.0,20260116.0,35.0,245.0,0.8876464323748668
ABNB,170.0,,,128.02,79015609873.0,0.3057,32.0,0.2606,23.0,0.6001,79.0,0.603,79.0,0.6058,80.0,0.4537,57.0,0.3393,50.0,0.3675,6.0,0.3763,4.0,0.3852,6.0,20270115.0,7.0,609.0,0.6240464344941957
ABNY,,,,10.75,,0.2202,,0.2296,,0.3085,,,,,,0.3729,,0.2492,,0.3085,,,,,,20260116.0,35.0,245.0,
ABOS,263.0,,,1.35,81774091.0,0.6585,,0.8279,,,,,,,,0.7754,,0.804,,,,,,,,20260116.0,35.0,245.0,
ABR,162.0,,,11.2,2336264050.0,0.2414,61.0,0.3304,83.0,0.3912,77.0,0.4414,76.0,0.4915,81.0,0.4324,92.0,0.4188,94.0,0.3704,88.0,0.3777,63.0,0.385,48.0,20270115.0,7.0,609.0,0.8556864521975531
ABSI,137.0,,,2.9,418264091.0,1.2106,,0.8329,,1.4592,,1.254,,1.0487,,0.879,,0.8386,,1.0138,,1.0312,,1.0487,,20251121.0,35.0,189.0,0.822328548644338
ABT,192.0,,,127.29,221543159067.0,0.1644,47.0,0.1685,52.0,0.1939,52.0,0.2016,56.0,0.2094,59.0,0.2491,78.0,0.2264,84.0,0.1946,36.0,0.2206,44.0,0.2465,53.0,20270115.0,7.0,609.0,1.0942460317460316
ABUS,269.0,,,3.27,626293313.0,0.2799,13.0,0.3254,6.0,0.8572,43.0,,,,,0.4407,21.0,0.4749,19.0,0.8299,36.0,,,,,20270115.0,35.0,609.0,
ABVC,,,,2.75,46955425.0,1.5944,,1.0739,,2.0591,,2.0975,,2.1359,,1.5647,,1.4964,,1.4412,,1.7886,,2.1359,,,,,0.8527294398092967
ACA,156.0,,,83.66,4083955105.0,0.2218,28.0,0.2261,26.0,0.5229,91.0,0.5775,96.0,0.6321,97.0,0.3736,65.0,0.319,55.0,0.3025,16.0,0.3113,18.0,0.3201,21.0,20251219.0,35.0,217.0,0.5390476190476191
ACAD,157.0,,,23.53,3938027975.0,0.3395,25.0,0.336,15.0,0.7036,57.0,0.6879,55.0,0.6721,51.0,0.5278,24.0,0.4945,36.0,0.4944,14.0,0.4854,10.0,0.4763,7.0,20251219.0,35.0,217.0,0.7056258177060619
ACB,178.0,,,4.48,251983873.0,0.4872,27.0,0.5088,23.0,1.1712,73.0,1.205,73.0,1.2388,75.0,0.8911,50.0,0.6507,40.0,0.6694,22.0,0.6703,10.0,0.6712,1.0,20270115.0,35.0,609.0,0.5562655601659751
ACCO,163.0,,,3.44,310055791.0,0.5215,88.0,0.453,90.0,,,,,,,0.5193,92.0,0.4017,84.0,,,,,,,20251219.0,35.0,217.0,
ACDC,149.0,,,6.51,1042758817.0,0.8553,,0.7085,,1.0549,,1.1027,,1.1505,,1.0133,,0.8945,,0.8392,,0.9114,,0.9837,,20251121.0,35.0,189.0,0.826516731658656
ACEL,276.0,,,12.48,1056323335.0,0.3074,48.0,0.246,28.0,0.4277,33.0,0.4408,,0.454,36.0,0.3254,27.0,0.29,33.0,0.286,2.0,0.3185,,0.351,9.0,20260116.0,35.0,245.0,0.7225499092558983
ACES,,,,26.59,,0.1572,3.0,0.186,10.0,0.2631,11.0,0.278,9.0,0.2928,14.0,0.3351,28.0,0.2603,41.0,0.2535,9.0,0.2772,8.0,0.3008,10.0,20251219.0,35.0,217.0,0.9971223021582732
ACET,149.0,,,0.67,55664147.0,0.3838,46.0,0.6995,79.0,,,,,,,1.0199,86.0,0.8751,92.0,,,,,,,20260116.0,35.0,245.0,
ACGL,173.0,,,88.0,33035200000.0,0.2481,78.0,0.2629,85.0,0.3096,86.0,0.2883,81.0,0.267,74.0,0.2827,87.0,0.2482,87.0,0.2516,71.0,0.2579,73.0,0.2642,75.0,20251219.0,35.0,217.0,0.8945542837322235
ACHC,156.0,,,21.09,1942857212.0,0.4719,86.0,0.3981,78.0,0.9498,99.0,0.9598,99.0,0.9699,99.0,0.6331,95.0,0.4922,89.0,0.6652,100.0,0.6392,99.0,0.6132,98.0,20260116.0,35.0,245.0,0.6659720775161492
ACHR,156.0,,,9.64,5292466306.0,0.415,,0.5037,,0.7785,,0.7664,,0.7543,,0.9589,,0.8322,,0.8157,,0.8134,,0.8112,,20270115.0,7.0,609.0,1.0613256784968683
ACHV,144.0,,,2.55,126697003.0,0.483,,0.4959,,0.9078,,,,,,1.0748,,0.8322,,0.9078,,,,,,20251219.0,35.0,217.0,
ACI,206.0,,,19.61,10978580715.0,0.2118,19.0,0.1694,10.0,0.2356,6.0,0.2284,3.0,0.2213,3.0,0.3012,16.0,0.2432,14.0,0.2061,4.0,0.2465,2.0,0.2869,2.0,20270115.0,7.0,609.0,1.0792469352014011
ACIC,156.0,,,10.13,490062055.0,0.2207,,0.2667,,0.7072,,,,,,0.3473,,0.3662,,0.4244,,,,,,20251121.0,35.0,189.0,
ACIO,,,,41.26,,0.0754,,0.0583,,0.1209,,,,,,0.1436,,0.1153,,0.1209,,,,,,20251121.0,35.0,189.0,
ACIU,142.0,,,2.12,218671628.0,0.5345,49.0,0.7597,73.0,,,,,,,0.612,18.0,0.6807,26.0,,,,,,,20251121.0,35.0,189.0,
ACIW,156.0,,,40.74,4273626176.0,0.2502,44.0,0.2732,49.0,0.5066,81.0,0.4461,74.0,0.3856,62.0,0.3992,73.0,0.3273,65.0,0.3521,66.0,0.3496,64.0,0.3471,61.0,20251121.0,35.0,189.0,0.7836807890607488
ACLS,173.0,,,68.75,2208903125.0,0.5454,64.0,0.4225,40.0,0.7378,91.0,0.7382,91.0,0.7385,91.0,0.6,65.0,0.5087,60.0,0.5223,56.0,0.5277,57.0,0.5332,59.0,20251219.0,35.0,217.0,0.7148469249525873
ACLX,156.0,,,71.14,3920290604.0,0.1908,,0.3195,,0.4996,,0.5005,,0.5014,,0.5686,,0.6244,,0.4972,,0.4958,,0.4944,,20251219.0,35.0,217.0,0.9906093906093908
ACM,180.0,,,111.08,14915600486.0,0.1849,28.0,0.1797,20.0,0.254,23.0,0.306,49.0,0.3579,66.0,0.2463,28.0,0.2469,43.0,0.2278,4.0,0.2413,5.0,0.2548,9.0,20260417.0,35.0,336.0,0.788562091503268
ACMR,157.0,,,29.48,1882725431.0,0.5996,59.0,0.4151,38.0,0.8025,83.0,0.7992,82.0,0.7959,82.0,0.7091,50.0,0.5834,67.0,0.5679,46.0,0.583,45.0,0.598,45.0,20270115.0,35.0,609.0,0.7294794794794794
ACN,135.0,,,255.37,159057965526.0,0.2842,74.0,0.2294,69.0,0.2569,60.0,0.2599,59.0,0.2629,57.0,0.3094,76.0,0.2364,71.0,0.2523,60.0,0.2855,72.0,0.3187,77.0,20270115.0,7.0,609.0,1.098499422854944
ACNB,191.0,,,41.33,433270675.0,0.1802,,0.2172,,,,,,0.2553,,0.2603,,0.2803,,,,,,0.2553,,20260116.0,35.0,245.0,
ACNT,451.0,,,12.66,121051374.0,0.0842,,0.1871,,,,,,,,0.2487,,0.2908,,,,,,,,20251219.0,35.0,217.0,
ACR,150.0,,,19.29,142633932.0,0.3056,57.0,0.2793,45.0,,,,,,,0.3902,62.0,0.3926,75.0,,,,,,,20251121.0,35.0,189.0,
ACRE,171.0,,,4.44,244223979.0,0.1862,53.0,0.2812,77.0,0.3499,65.0,,,,,0.4468,94.0,0.3886,94.0,0.3499,73.0,,,,,20251121.0,35.0,189.0,
ACRS,156.0,,,1.53,165669927.0,0.4887,41.0,1.004,88.0,,,,,,,0.6491,41.0,0.7388,63.0,,,,,,,20251219.0,35.0,217.0,
ACT,179.0,,,35.13,5272568658.0,0.2054,50.0,0.1989,45.0,0.2268,22.0,0.2434,25.0,0.2599,33.0,0.2316,40.0,0.2344,44.0,0.3068,61.0,0.311,54.0,0.3152,51.0,20260116.0,35.0,245.0,1.2777321281840592
ACTG,142.0,,,3.43,329868924.0,0.2783,26.0,0.3654,33.0,0.5124,30.0,,,,,0.4633,41.0,0.4144,28.0,0.5124,30.0,,,,,20251121.0,35.0,189.0,
ACVA,164.0,,,13.51,2437595723.0,0.3506,26.0,0.3066,9.0,0.8794,92.0,0.8872,,0.895,,0.4967,47.0,0.4757,54.0,0.5244,22.0,0.5322,,0.54,,20251121.0,35.0,189.0,0.5998647430117223
ACWI,,,,128.32,,0.0712,16.0,0.0725,30.0,0.1632,73.0,0.1574,66.0,0.1517,57.0,0.2157,79.0,0.1647,83.0,0.1361,57.0,0.1612,54.0,0.1862,47.0,20270115.0,35.0,609.0,1.0241423125794156
ACWV,,,,116.79,,0.0885,53.0,0.0575,31.0,0.1059,64.0,0.1174,64.0,0.1289,65.0,0.1346,77.0,0.1123,80.0,0.0892,53.0,0.109,42.0,0.1289,22.0,20260116.0,35.0,245.0,0.928449744463373
ACWX,,,,60.01,,0.0656,8.0,0.0648,25.0,0.1289,44.0,0.1326,37.0,0.1364,32.0,0.1927,69.0,0.1282,75.0,0.1167,27.0,0.14,24.0,0.1633,27.0,20251219.0,35.0,217.0,1.0558069381598796
ACXP,138.0,,,0.31,9095489.0,0.797,,1.3588,,,,,,,,1.7822,,1.0382,,,,,,,,20260116.0,35.0,245.0,
ADAP,262.0,,,0.08,21230720.0,7.6175,100.0,2.1787,100.0,,,,,,,2.1072,99.0,1.1593,95.0,,,,,,,20251219.0,35.0,217.0,
ADBE,143.0,,,347.8,147536754822.0,0.1819,26.0,0.1699,18.0,0.2857,46.0,0.2874,46.0,0.2892,47.0,0.3555,69.0,0.2543,50.0,0.3473,69.0,0.3561,73.0,0.3649,76.0,20271217.0,7.0,945.0,1.2390396659707723
ADC,172.0,,,73.73,8185062593.0,0.2552,78.0,0.1673,38.0,0.1737,18.0,0.1437,1.0,0.1137,1.0,0.1899,45.0,0.1947,48.0,0.1461,9.0,0.1672,4.0,0.1882,10.0,20260116.0,35.0,245.0,1.1635351426583158
ADCT,268.0,,,2.69,301982096.0,0.6176,62.0,0.6346,64.0,,,,,1.1585,93.0,1.0111,85.0,0.9107,92.0,,,,,1.1585,97.0,20260116.0,35.0,245.0,
ADEA,165.0,,,12.34,1338890017.0,0.3242,,0.325,,0.4645,,,,,,0.4943,,0.3783,,0.5685,,,,,,20251219.0,35.0,217.0,
ADI,164.0,,,221.71,110023147412.0,0.2184,38.0,0.1845,25.0,0.3349,69.0,0.331,67.0,0.3271,64.0,0.4713,91.0,0.3583,89.0,0.2751,51.0,0.3078,61.0,0.3405,68.0,20270617.0,7.0,762.0,0.9299093655589123
ADM,179.0,,,53.85,25872230905.0,0.1888,40.0,0.2134,56.0,0.4085,93.0,0.407,93.0,0.4054,93.0,0.3143,75.0,0.2757,83.0,0.2175,31.0,0.2769,61.0,0.3364,83.0,20270115.0,7.0,609.0,0.6803439803439804
ADMA,152.0,,,19.33,4614728202.0,0.2359,5.0,0.3681,14.0,0.8465,46.0,0.8489,48.0,0.8513,52.0,0.5567,28.0,0.5656,33.0,0.5457,7.0,0.5464,5.0,0.5472,7.0,20270115.0,35.0,609.0,0.6436564966427141
ADNT,186.0,,,21.4,1797955208.0,0.215,12.0,0.3631,45.0,0.644,75.0,0.7202,86.0,0.7964,91.0,0.5695,60.0,0.4873,70.0,0.5145,51.0,0.5168,51.0,0.5191,53.0,20260116.0,35.0,245.0,0.7175784504304361
ADP,185.0,,,300.44,125440305892.0,0.2154,70.0,0.2528,88.0,0.1875,53.0,0.1884,53.0,0.1893,51.0,0.2234,74.0,0.211,75.0,0.1737,23.0,0.2082,40.0,0.2427,57.0,20270115.0,7.0,609.0,1.1050955414012738
ADPT,172.0,,,10.33,1569302516.0,0.2212,3.0,0.4267,11.0,0.8701,57.0,1.2168,92.0,1.5636,98.0,0.7339,49.0,0.7391,62.0,0.7572,59.0,0.6829,39.0,0.6086,7.0,20260116.0,35.0,245.0,0.5612261669953976
ADSE,,,,12.2,682477749.0,0.4733,,0.697,,,,,,1.0607,,0.6339,,0.7461,,,,,,1.0607,,20251121.0,35.0,189.0,
ADSK,156.0,,,297.02,63545939173.0,0.1832,17.0,0.1496,3.0,0.243,10.0,0.2421,9.0,0.2412,9.0,0.3049,34.0,0.2642,36.0,0.309,6.0,0.3134,5.0,0.3178,6.0,20270617.0,7.0,762.0,1.2945064023130937
ADT,156.0,,,8.3,6806672656.0,0.2605,39.0,0.2944,49.0,0.2643,16.0,0.3476,33.0,0.4309,50.0,0.3022,27.0,0.2789,35.0,0.2953,28.0,0.2934,25.0,0.2916,15.0,20251121.0,35.0,189.0,0.8440736478711162
ADTN,268.0,,,8.76,701086505.0,0.5542,85.0,0.4025,72.0,0.7374,97.0,0.6444,93.0,0.5515,82.0,0.5356,85.0,0.5133,95.0,0.4865,84.0,0.495,83.0,0.5034,82.0,20251121.0,35.0,189.0,0.7681564245810056
ADUR,,,,10.21,313412287.0,0.7644,,0.7407,,0.9975,,0.9662,,0.9349,,0.8925,,0.81,,0.9401,,0.9651,,0.9901,,,,,0.998861519354171
ADUS,159.0,,,104.96,1931169519.0,0.1745,13.0,0.2006,8.0,0.5569,91.0,0.5501,92.0,0.5433,92.0,0.3127,28.0,0.305,18.0,0.3085,14.0,0.3094,14.0,0.3104,14.0,20260116.0,35.0,245.0,0.5624431921468823
ADV,148.0,,,1.3,423233184.0,1.1058,98.0,0.9908,94.0,,,,,,,0.9933,100.0,0.9072,100.0,,,,,,,20251121.0,35.0,189.0,
ADVM,271.0,,,2.32,48676383.0,0.4214,19.0,0.7841,69.0,,,,,,,0.949,77.0,1.0044,91.0,,,,,,,20251219.0,35.0,217.0,
AEE,170.0,,,102.11,27683246485.0,0.1767,63.0,0.1636,59.0,0.1207,6.0,0.1376,9.0,0.1545,16.0,0.1883,60.0,0.1947,75.0,0.1365,21.0,0.1669,28.0,0.1974,46.0,20260116.0,35.0,245.0,1.212936046511628
AEG,905.0,,,6.93,10801513311.0,0.2204,34.0,0.1305,27.0,,,,,,,0.3518,63.0,0.2098,67.0,,,,,,,20260116.0,35.0,245.0,
AEHR,201.0,,,16.84,503770289.0,0.6397,,0.8255,,0.8299,,0.8416,,0.8533,,0.916,,0.7443,,0.7477,,0.8181,,0.8885,,20270115.0,35.0,609.0,0.9720769961977188
AEIS,171.0,,,135.25,5092892850.0,0.2955,30.0,0.2491,13.0,0.5403,72.0,0.546,72.0,0.5518,73.0,0.5504,76.0,0.4277,62.0,0.4106,40.0,0.4132,39.0,0.4158,40.0,20260116.0,35.0,245.0,0.7567765567765568
AEM,170.0,,,125.22,62903267857.0,0.2793,28.0,0.3161,51.0,0.3252,26.0,0.3292,27.0,0.3333,28.0,0.3831,42.0,0.3033,38.0,0.3621,32.0,0.3534,26.0,0.3447,18.0,20270617.0,7.0,762.0,1.0735115431348723
AEO,143.0,,,10.74,1860898280.0,0.5828,84.0,0.5522,91.0,0.5455,79.0,0.549,80.0,0.5525,80.0,0.6123,92.0,0.5198,91.0,0.5082,88.0,0.5707,93.0,0.6332,94.0,20270115.0,7.0,609.0,1.039526411657559
AEP,170.0,,,113.58,60742017988.0,0.2555,84.0,0.1792,63.0,0.1431,24.0,0.1911,61.0,0.2392,79.0,0.2042,72.0,0.1912,69.0,0.1915,63.0,0.1897,43.0,0.1879,15.0,20270115.0,35.0,609.0,0.9926739926739928
AER,157.0,,,108.37,19323455190.0,0.2381,42.0,0.2443,45.0,0.2173,13.0,0.2063,9.0,0.1953,6.0,0.2954,44.0,0.263,43.0,0.2594,21.0,0.2532,16.0,0.2469,14.0,20270115.0,35.0,609.0,1.227338826951042
AES,155.0,,,13.23,9420420962.0,0.2008,30.0,0.3147,70.0,0.441,83.0,0.4241,79.0,0.4072,78.0,0.5747,89.0,0.4241,88.0,0.4257,82.0,0.3334,55.0,0.2411,12.0,20270115.0,7.0,609.0,0.7861353454373968
AESI,159.0,,,12.51,2056318778.0,0.3703,,0.387,,0.6524,,0.7313,,0.8103,,0.5812,,0.4953,,0.4608,,0.5304,,0.6,,20260116.0,35.0,245.0,0.7252837412826474
AETH,,,,47.7,,0.5614,,0.28,,0.6939,,0.636,,0.5781,,0.4923,,0.1796,,0.4993,,0.5967,,0.6941,,20251219.0,35.0,217.0,0.9382075471698114
AEVA,136.0,,,15.85,871833112.0,0.8935,68.0,0.9371,83.0,1.1134,,1.1234,,1.1334,,1.3074,100.0,1.0889,100.0,1.0396,,1.0401,,1.0406,,20270115.0,35.0,609.0,0.9258500979170377
AEYE,143.0,,,11.88,148004605.0,1.0706,,0.8758,,1.0369,,1.0115,,0.9861,,0.7486,,0.742,,0.858,,0.8216,,0.7851,,20251219.0,35.0,217.0,0.812259021255561
AFCG,142.0,,,4.35,98292598.0,0.3322,,0.3329,,,,,,,,0.6586,,0.5209,,,,,,,,20260116.0,35.0,245.0,
AFG,179.0,,,122.42,10224273407.0,0.2003,61.0,0.1883,65.0,0.1813,32.0,0.1876,32.0,0.1938,34.0,0.2726,76.0,0.2222,71.0,0.2332,63.0,0.2556,69.0,0.278,78.0,20251219.0,35.0,217.0,1.3624733475479744
AFK,,,,20.86,,0.157,,0.1659,,0.25,,0.279,,0.3081,,0.2447,,0.2309,,0.2433,,0.2757,,0.3081,,20251219.0,35.0,217.0,0.9881720430107526
AFL,178.0,,,98.09,53718495260.0,0.2143,61.0,0.1967,64.0,0.3159,84.0,0.3238,85.0,0.3316,85.0,0.2484,69.0,0.2205,69.0,0.1731,26.0,0.2137,46.0,0.2543,55.0,20270115.0,7.0,609.0,0.6599752933909822
AFMDQ,,,,0.03,409808.0,3.95,,2.6239,,,,,,,,0.0,,0.0,,,,,,,,,,,
AFRM,177.0,,,66.41,21430308420.0,0.2741,2.0,0.3971,2.0,0.5691,3.0,0.57,3.0,0.5709,3.0,0.8462,38.0,0.6565,32.0,0.6237,5.0,0.6325,8.0,0.6414,12.0,20270115.0,7.0,609.0,1.1096491228070176
AFYA,142.0,,,13.68,1237423005.0,0.3449,42.0,0.3556,31.0,0.6285,57.0,,,,,0.3429,19.0,0.3128,13.0,0.4882,30.0,,,,,20251219.0,35.0,217.0,
AG,163.0,,,7.83,3794339788.0,0.2013,2.0,0.3908,33.0,0.5665,56.0,0.5611,55.0,0.5557,55.0,0.6609,68.0,0.5359,67.0,0.5947,51.0,0.5972,52.0,0.5997,52.0,20270115.0,7.0,609.0,1.06433790768134
AGCO,177.0,,,113.61,8477600968.0,0.7414,99.0,0.3982,89.0,0.3334,64.0,0.3534,70.0,0.3735,74.0,0.4859,91.0,0.3803,90.0,0.3381,65.0,0.3386,60.0,0.3391,52.0,20251121.0,35.0,189.0,0.9581211092246746
AGEN,144.0,,,5.36,146954052.0,0.7455,71.0,0.761,71.0,1.2991,88.0,1.2727,90.0,1.2463,89.0,1.2017,92.0,1.1205,94.0,1.0273,74.0,1.0734,77.0,1.1196,81.0,20251121.0,35.0,189.0,0.8434037872240119
AGG,,,,99.14,,0.0504,75.0,0.0279,49.0,0.0303,20.0,0.0498,57.0,0.0692,73.0,0.0536,78.0,0.0419,80.0,0.0303,28.0,0.0574,67.0,0.0846,79.0,20251219.0,35.0,217.0,1.1526104417670684
AGGY,,,,43.72,,0.0762,,0.0284,,,,,,,,0.0638,,0.044,,,,,,,,20260116.0,35.0,245.0,
AGI,164.0,,,24.87,10456069384.0,0.3655,41.0,0.3729,51.0,0.3554,13.0,0.3658,14.0,0.3762,17.0,0.4328,38.0,0.3464,32.0,0.3799,13.0,0.3928,13.0,0.4057,16.0,20270115.0,35.0,609.0,1.0738108255877528
AGIO,170.0,,,35.0,2027760000.0,0.5358,62.0,0.6352,80.0,0.5843,47.0,0.5918,47.0,0.5993,50.0,0.4514,22.0,0.4846,44.0,0.5801,54.0,0.6127,60.0,0.6453,69.0,20251219.0,35.0,217.0,1.0353159851301117
AGIX,,,,31.39,,0.2185,11.0,0.1537,100.0,0.2534,,,,,,0.3617,22.0,0.2503,100.0,0.2482,,,,,,,,,
AGL,158.0,,,1.7,703718420.0,0.5288,68.0,0.6152,76.0,1.6263,100.0,1.2645,100.0,0.9027,87.0,0.9418,94.0,0.8713,97.0,1.6298,100.0,1.2687,100.0,0.9077,95.0,20270115.0,35.0,609.0,1.0033214709371292
AGM,162.0,,,170.28,1800029867.0,0.1174,5.0,0.1683,7.0,0.3285,44.0,0.3415,44.0,0.3545,47.0,0.3313,51.0,0.2812,40.0,0.2261,2.0,0.2588,5.0,0.2915,15.0,20251121.0,35.0,189.0,0.7578330893118593
AGNC,187.0,,,9.48,9890957674.0,0.1316,37.0,0.152,50.0,0.1795,54.0,0.1871,49.0,0.1947,45.0,0.2504,69.0,0.2491,75.0,0.114,28.0,0.2553,57.0,0.3966,82.0,20270115.0,7.0,609.0,1.3645109567076432
